Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
Dyanora,4.4,0,0,₹27999,₹40999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/television/1/1/i/dy-ld50u3s-dy-ld50u3s-dyanora-original-imag76pz74ujvsfd.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x787 Pixels,24W x 21 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/q/w/k/22kp32s4f-32-inches-smart-android-tv-512mb-ram-4gb-rom-connect-original-imagbskaynadbj9d.jpeg?q=70,,
Candes,4,0,0,₹14599,₹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
iMEE,0,0,0,₹9899,₹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/t/y/q/-original-imagfu5hqkbvkz5a.jpeg?q=70,,
TCL,4.3,0,0,₹82990,₹159990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/8/e/b/-original-imagdvsyswyexwjw.jpeg?q=70,,
Onix,3.7,0,0,₹26339,₹26349,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product,https://rukminim1.flixcart.com/image/312/312/ken59jk0/television/m/b/k/onix-crystal-40-original-imafv9efchqdqkkz.jpeg?q=70,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
Candes,4,0,0,₹8499,₹17990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzzw5u80/television/w/s/t/pc328001-candes-original-imagbvragxc468f7.jpeg?q=70,,
Haier,4.1,0,0,₹15490,₹20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,,
JVC,4.1,789,165,₹16990,₹21000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,8W X 2 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kohigsw0/television/e/7/r/32-ai-smart-led-tv-lt-32n3105c-jvc-original-imag2x9gqmpq4ca7.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Thomson,4.1,7953,2017,₹29999,₹49999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k02qnww0/television/r/7/w/thomson-ud9-original-imafjyarfjngvtx5.jpeg?q=70,,
CORNEA,0,0,0,₹54999,₹74999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ys70w0/television/u/z/z/65corfls05-cornea-original-imageyqqgxgks697.jpeg?q=70,,
Vu,4.2,0,0,₹259999,₹350000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/khp664w0/television/z/5/w/vu-85qpx-85qpx-original-imafxmvjufjudgkr.jpeg?q=70,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,,
Thomson,4.1,8625,2685,₹16999,0,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jfr57rk0/television/p/h/n/thomson-b9-32m3277-original-imaf45bckfhgpzpg.jpeg?q=70,,
Nokia,4.1,5891,1031,₹28999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,39 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/j/x/e/43fhdadndt8p-nokia-original-imag79bptg4zwqfr.jpeg?q=70,,
iMEE,0,0,0,₹19399,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/t/y/q/-original-imagfu5hqkbvkz5a.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
LG,3.7,0,0,₹164990,₹299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,,
LG,4.2,0,0,₹39990,₹59490,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/c/o/p/43up7750ptz-43up7750ptz-lg-original-imag6fwwzwqzk82e.jpeg?q=70,,
Haier,4.1,0,0,₹17990,₹22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqwobrk0/television/t/a/y/le42a6500ga-le42a6500ga-haier-original-imag4tfjth6js3uq.jpeg?q=70,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
SAMSUNG,4.1,0,0,₹48400,₹62900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 w Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/v/a/4/ua43au9070-samsung-original-imag4s9zafrm8duw.jpeg?q=70,,
Yuwa,0,0,0,₹7899,₹13799,HD Ready 1366*768 Pixels,20 WATT Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,LED,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/television/z/g/b/nty-32-nty-32-yuwa-original-imagcwkf5ucdrjqc.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/j/y/s/22kp32s4f-32inches-smart-android-led-512mb-ram-4gb-rom-os-9-0-original-imagbsjehca6eshq.jpeg?q=70,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
JVC,0,0,0,₹15990,₹18890,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kydb3ww0/television/s/u/1/jvc-fhd-led-tv-with-voice-control-remote-lt-43n5105cve-jvc-original-imagam3kzpchgydw.jpeg?q=70,,
Bush,0,0,0,₹7999,₹11999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Panel,https://rukminim1.flixcart.com/image/312/312/l4rd0280/television/i/o/z/b32-bush-original-imagfhamqsu3jtgr.jpeg?q=70,,
Haier,4.3,0,0,₹18999,₹31999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqwobrk0/television/t/a/y/le42a6500ga-le42a6500ga-haier-original-imag4tfjth6js3uq.jpeg?q=70,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
Bush,0,0,0,₹14999,₹16999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l4rd0280/television/i/y/a/b40s-bush-original-imagfhamhmmg8ahd.jpeg?q=70,,
LG,4.4,0,0,₹199999,₹349990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/e/f/m/lg-65sk8500pta-original-imafm642e2u69vff.jpeg?q=70,,
Croma,0,0,0,₹36990,₹75000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/television/v/c/a/crel050usa024601-croma-original-imagefznhnvn3xch.jpeg?q=70,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,,
LG,4.4,12910,1465,₹83999,₹139990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kg15ocw0/television/g/q/k/lg-65um7290ptd-original-imafwcv2yh7aqseg.jpeg?q=70,,
LG,2.5,0,0,₹189999,₹284990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/n/t/j/lg-75um7600pta-original-imafgcrpqy7dqqff.jpeg?q=70,,
SAMSUNG,0,0,0,₹124999,₹184900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k9u8zgw0/television/t/e/4/samsung-qa55q80takxxl-original-imafrjfcywfbyegz.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Mi,4.4,19383,1738,₹41250,₹42350,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxdl3m80/television/q/t/y/-original-imag9urkpmmebzmm.jpeg?q=70,,
Haier,4,0,0,₹43999,₹54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,,
Haier,0,0,0,₹64646,₹106990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqmo8sw0/television/e/m/e/le65k6600hqga-le65k6600hqga-haier-original-imag4hszrk6yzst9.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
Panasonic,4,0,0,₹37945,₹50990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kt0enww0/television/g/3/j/th-43jx650dx-panasonic-original-imag6gezbcx5bhdn.jpeg?q=70,,
SAMSUNG,3.9,0,0,₹66990,₹86900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/g/u/n/samsung-ua55tu8000kxxl-original-imafvs8fq3g2tpzt.jpeg?q=70,,
LG,3.7,0,0,₹35670,₹44990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/television/p/e/u/lg-43lm5760ptc-original-imafpbgmz6vdffsx.jpeg?q=70,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
Oxygen,0,0,0,₹39990,₹52990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/knxiavk0/television/o/e/x/50-a2-oxygen-original-imag2hutszjkzewf.jpeg?q=70,,
BPL,4.3,0,0,₹15490,₹27000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,18W X 2 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kq9ta4w0/television/q/c/7/32h-a4300-bpl-original-imag4bwhbze6qpwg.jpeg?q=70,,
LG,4.4,5235,586,₹34490,₹41990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k05ljm80/television/t/p/g/lg-43lm5600ptc-original-imafjydmeh8u3pg7.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
BPL,0,0,0,₹25999,₹35999,HD Ready 1920 x 1080 - FHD Pixels,2 X 18 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,2 Years,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/s/1/r/43f-a4300-bpl-original-imag4gd2vvajxqmw.jpeg?q=70,,
SAMSUNG,4.3,24838,4257,₹14999,₹28890,HD Ready 1366 x 768 Pixels,10 W Speaker Output for optimal sound,60 Hz Refresh Rate for a blur-free picture quality,2 x HDMI | 1 x USB,1 Year Standard Warranty and 1 Year Warranty on Panel from Samsung,https://rukminim1.flixcart.com/image/312/312/television/z/b/6/samsung-32j4003-original-imaezvg8eynmheds.jpeg?q=70,,
Haier,4.7,0,0,₹33390,₹38650,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
Panasonic,0,0,0,₹34614,₹42990,HD Ready 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/television/m/s/i/th-42js650dx-panasonic-original-imag6h78vfdzgm36.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x775 Pixels,24W x 9 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/j/l/s/22kp32s4f-32inches-81cm-led-smart-android-tv-kinger-original-imagbsjpa8zkdgzy.jpeg?q=70,,
SAMSUNG,0,0,0,₹110900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k9u8zgw0/television/4/x/4/samsung-qa49q80takxxl-original-imafrjfa47hbyzak.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Akai,0,0,0,₹9489,₹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/television/f/q/e/aklt24n-d53w-60-cms-24-inches-hd-ready-led-tv-aklt24n-d53w-akai-original-imag9874twxnp7m5.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/s/a/g/22kp32s4f-32in-smart-android-led-512mb-ram-4gb-rom-os-9-0-original-imagbsjsaewghhch.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x797 Pixels,24W x 31 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/q/x/e/22kp32s4f-81cm-32-inches-smart-led-android-tv-kinger-original-imagbsjvg8fehazv.jpeg?q=70,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,,
Akai,0,0,0,₹9489,₹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/television/f/q/e/aklt24n-d53w-60-cms-24-inches-hd-ready-led-tv-aklt24n-d53w-akai-original-imag9874twxnp7m5.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x780 Pixels,24W x 14 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/p/1/2/22kp32s4f-32inches-led-smart-tv-android-512mb-ram-4gb-rom-original-imagbsjhd7ybwfuw.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/g/o/j/22kp32s4f-81cm-32-inches-512mb-ram-4gb-rom-led-smart-android-tv-original-imagbsjjfmcagxtu.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x768 Pixels,24W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/u/u/22kp32s4f-512mb-ram-4gb-rom-smart-led-tv-with-bluetooth-lan-wifi-original-imagbsgzatktzgg3.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x800 Pixels,24W x 34 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/x/s/g/22kp32s4f-android-led-smart-tv-512mb-ram-4gb-rom-screen-size-original-imagbsjqwzqv6rhz.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x786 Pixels,24W x 20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/e/j/e/22kp32s4f-32inches-smart-android-tv-512mb-ram-4gb-rom-os-9-0-original-imagbsjyhgzqchwa.jpeg?q=70,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/w/5/y/22kp32s4f-32-inches-81cm-512mb-ram-4gb-rom-led-smart-android-original-imagbsjgs9rtg6w4.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x817 Pixels,24W x 51 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/d/h/9/22kp32s4f-hd-32-inches-smart-android-led-with-clear-sound-original-imagbsjqa3g5pypp.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x792 Pixels,24W x 26 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/h/5/z/22kp32s4f-512mb-ram-4gb-rom-android-smart-led-screen-size-32-original-imagbskbrgnh79d9.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x774 Pixels,24W x 8 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/l/o/22kp32s4f-2022-new-model-android-smart-led-tv-720p-32-inches-original-imagbsjpxq2kccsh.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x781 Pixels,24W x 15 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/c/s/w/22kp32s4f-32inches-smart-android-led-512mb-ram-4gb-rom-with-original-imagbsjjjwhy8jru.jpeg?q=70,,
